Model,MDO3014
Firmware Version,1.22

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,1e-07,
Horizontal Delay,1.816e-05,
Sample Interval,4e-10,
Record Length,100000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,250
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,5,50
Vertical Position,0,0
,,
,,
,,
Label,,
TIME,CH2,CH3
2.807080e-05,-0.2,-2
2.807120e-05,0,-2
2.807160e-05,0,-2
2.807200e-05,0,-2
2.807240e-05,0,0
2.807280e-05,-0.2,-2
2.807320e-05,0,-2
2.807360e-05,0,0
2.807400e-05,0,0
2.807440e-05,0,0
2.807480e-05,0,0
2.807520e-05,0,-2
2.807560e-05,0,0
2.807600e-05,0,0
2.807640e-05,0,-2
2.807680e-05,0,-2
2.807720e-05,0,0
2.807760e-05,0,-2
2.807800e-05,0,0
2.807840e-05,0,0
2.807880e-05,0,0
2.807920e-05,0,0
2.807960e-05,0,-2
2.808000e-05,-0.2,0
2.808040e-05,-0.2,-2
2.808080e-05,0,-2
2.808120e-05,0,-2
2.808160e-05,0,-2
2.808200e-05,0,-2
2.808240e-05,-0.2,0
2.808280e-05,-0.2,-2
2.808320e-05,0,0
2.808360e-05,0,0
2.808400e-05,0,0
2.808440e-05,0,-2
2.808480e-05,-0.2,0
2.808520e-05,0,-2
2.808560e-05,0,-2
2.808600e-05,0,0
2.808640e-05,0,-2
2.808680e-05,0,-2
2.808720e-05,0,-2
2.808760e-05,0,-2
2.808800e-05,0,-2
2.808840e-05,0,0
2.808880e-05,-0.2,0
2.808920e-05,0,0
2.808960e-05,0,0
2.809000e-05,0,0
2.809040e-05,0,0
2.809080e-05,-0.2,0
2.809120e-05,0,0
2.809160e-05,0,-2
2.809200e-05,0,0
2.809240e-05,0,-2
2.809280e-05,0,0
2.809320e-05,0,-2
2.809360e-05,0.2,-2
2.809400e-05,0,-2
2.809440e-05,0,-2
2.809480e-05,-0.2,0
2.809520e-05,0,-2
2.809560e-05,0,-2
2.809600e-05,0,0
2.809640e-05,-0.2,0
2.809680e-05,0,0
2.809720e-05,0,-2
2.809760e-05,0,0
2.809800e-05,0,0
2.809840e-05,-0.2,-2
2.809880e-05,0,0
2.809920e-05,0,0
2.809960e-05,-0.2,0
2.810000e-05,0,0
2.810040e-05,-0.2,0
2.810080e-05,0,0
2.810120e-05,0,0
2.810160e-05,0,-2
2.810200e-05,-0.2,-2
2.810240e-05,0,0
2.810280e-05,0,0
2.810320e-05,0,0
2.810360e-05,0,-2
2.810400e-05,-0.2,-2
2.810440e-05,0,-2
2.810480e-05,0,0
2.810520e-05,0,-2
2.810560e-05,0,0
2.810600e-05,0,-2
2.810640e-05,0,-2
2.810680e-05,0,0
2.810720e-05,-0.2,0
2.810760e-05,0,-2
2.810800e-05,0,-2
2.810840e-05,-0.2,-2
2.810880e-05,0,-2
2.810920e-05,0,0
2.810960e-05,-0.2,0
2.811000e-05,0,0
2.811040e-05,0,-2
2.811080e-05,0.2,-2
2.811120e-05,0,-2
2.811160e-05,0,-2
2.811200e-05,0,0
2.811240e-05,0,-2
2.811280e-05,0.2,0
2.811320e-05,0,-2
2.811360e-05,0,0
2.811400e-05,0,-2
2.811440e-05,0,0
2.811480e-05,0,0
2.811520e-05,0,0
2.811560e-05,0,-2
2.811600e-05,0,-2
2.811640e-05,0,-2
2.811680e-05,0,-2
2.811720e-05,0,0
2.811760e-05,0,-2
2.811800e-05,0,-2
2.811840e-05,-0.2,-2
2.811880e-05,0,-2
2.811920e-05,0,-2
2.811960e-05,0,-2
2.812000e-05,0,0
2.812040e-05,0,0
2.812080e-05,-0.2,0
2.812120e-05,-0.2,-2
2.812160e-05,0,0
2.812200e-05,0,-2
2.812240e-05,0,0
2.812280e-05,0,0
2.812320e-05,0,-2
2.812360e-05,0,-2
2.812400e-05,0,0
2.812440e-05,-0.2,0
2.812480e-05,0,-2
2.812520e-05,0,0
2.812560e-05,0,0
2.812600e-05,0,0
2.812640e-05,0,0
2.812680e-05,0,0
2.812720e-05,0,0
2.812760e-05,0,-2
2.812800e-05,-0.2,-2
2.812840e-05,0,-2
2.812880e-05,0,0
2.812920e-05,0.2,0
2.812960e-05,0.2,-2
2.813000e-05,0,-2
2.813040e-05,0,0
2.813080e-05,0,0
2.813120e-05,-0.2,0
2.813160e-05,0,-2
2.813200e-05,0,0
2.813240e-05,0,0
2.813280e-05,0,0
2.813320e-05,0,-2
2.813360e-05,-0.2,0
2.813400e-05,0,0
2.813440e-05,0.2,-2
2.813480e-05,0,-2
2.813520e-05,0,0
2.813560e-05,0,0
2.813600e-05,0,0
2.813640e-05,0,-2
2.813680e-05,0,0
2.813720e-05,0,-2
2.813760e-05,0,-2
2.813800e-05,0,0
2.813840e-05,0,-2
2.813880e-05,0,0
2.813920e-05,0,-2
2.813960e-05,0,-2
2.814000e-05,0,-2
2.814040e-05,0,0
2.814080e-05,0,0
2.814120e-05,0,-2
2.814160e-05,0,0
2.814200e-05,0,0
2.814240e-05,0,-4
2.814280e-05,0,-2
2.814320e-05,0,-2
2.814360e-05,0,0
2.814400e-05,0,-2
2.814440e-05,0,0
2.814480e-05,0,-2
2.814520e-05,0,-2
2.814560e-05,0,-2
2.814600e-05,0,-2
2.814640e-05,0,-2
2.814680e-05,0,-2
2.814720e-05,-0.2,-2
2.814760e-05,0,0
2.814800e-05,0,0
2.814840e-05,0,0
2.814880e-05,0,-2
2.814920e-05,0,0
2.814960e-05,0,0
2.815000e-05,0,-2
2.815040e-05,0,-2
2.815080e-05,0,-2
2.815120e-05,0,-2
2.815160e-05,0,0
2.815200e-05,0,0
2.815240e-05,0,0
2.815280e-05,0,-2
2.815320e-05,0,-2
2.815360e-05,0.2,-2
2.815400e-05,0,-2
2.815440e-05,0,0
2.815480e-05,0,0
2.815520e-05,0,-2
2.815560e-05,0,0
2.815600e-05,0,-2
2.815640e-05,0,-2
2.815680e-05,0,0
2.815720e-05,0,0
2.815760e-05,0,0
2.815800e-05,0,0
2.815840e-05,0.2,-2
2.815880e-05,0,0
2.815920e-05,0,-2
2.815960e-05,0.2,0
2.816000e-05,0,0
2.816040e-05,0,0
2.816080e-05,0,0
2.816120e-05,0,-2
2.816160e-05,0,-2
2.816200e-05,-0.2,0
2.816240e-05,0,0
2.816280e-05,-0.2,0
2.816320e-05,0,-2
2.816360e-05,0,-2
2.816400e-05,0,0
2.816440e-05,0,0
2.816480e-05,0,0
2.816520e-05,0,-2
2.816560e-05,0,-2
2.816600e-05,0,0
2.816640e-05,0,0
2.816680e-05,0,-2
2.816720e-05,0,-2
2.816760e-05,0,0
2.816800e-05,0,0
2.816840e-05,0,0
2.816880e-05,0,0
2.816920e-05,0,0
2.816960e-05,0,-2
2.817000e-05,0,0
2.817040e-05,0,0
2.817080e-05,0,0
2.817120e-05,0,0
2.817160e-05,0,0
2.817200e-05,0,-2
2.817240e-05,0,0
2.817280e-05,0,0
2.817320e-05,0,-2
2.817360e-05,-0.2,0
2.817400e-05,0,-2
2.817440e-05,0,0
2.817480e-05,0,-2
2.817520e-05,0,-2
2.817560e-05,0,-2
2.817600e-05,0,-2
2.817640e-05,0,0
2.817680e-05,0,-2
2.817720e-05,0,0
2.817760e-05,-0.2,0
2.817800e-05,0,0
2.817840e-05,0,0
2.817880e-05,-0.2,0
2.817920e-05,-0.2,0
2.817960e-05,0,0
2.818000e-05,0,-2
2.818040e-05,0,0
2.818080e-05,0,0
2.818120e-05,-0.2,-2
2.818160e-05,0,0
2.818200e-05,0,0
2.818240e-05,0.2,0
2.818280e-05,0,0
2.818320e-05,0,-2
2.818360e-05,0,0
2.818400e-05,0,0
2.818440e-05,0,0
2.818480e-05,0,0
2.818520e-05,0,0
2.818560e-05,0,0
2.818600e-05,0,0
2.818640e-05,-0.2,-2
2.818680e-05,0,0
2.818720e-05,0,-2
2.818760e-05,0.2,-2
2.818800e-05,0,0
2.818840e-05,0,0
2.818880e-05,0,-2
2.818920e-05,0,-2
2.818960e-05,0,0
2.819000e-05,0,0
2.819040e-05,0.2,0
2.819080e-05,0,-2
2.819120e-05,0,0
2.819160e-05,0,-2
2.819200e-05,0,-4
2.819240e-05,0,-2
2.819280e-05,0,0
2.819320e-05,0,0
2.819360e-05,0,-2
2.819400e-05,0,-2
2.819440e-05,0,-2
2.819480e-05,0,-2
2.819520e-05,0,-2
2.819560e-05,0,-2
2.819600e-05,0,0
2.819640e-05,0,-2
2.819680e-05,0,0
2.819720e-05,0,0
2.819760e-05,0,0
2.819800e-05,0,-2
2.819840e-05,0,0
2.819880e-05,-0.2,0
2.819920e-05,0.2,-2
2.819960e-05,0,0
2.820000e-05,0,-2
2.820040e-05,-0.2,0
2.820080e-05,-0.2,-2
2.820120e-05,0,-2
2.820160e-05,0,-4
2.820200e-05,0.2,0
2.820240e-05,0,0
2.820280e-05,0,-2
2.820320e-05,0,0
2.820360e-05,0,-2
2.820400e-05,0,0
2.820440e-05,0,0
2.820480e-05,0,0
2.820520e-05,0,0
2.820560e-05,0,-2
2.820600e-05,0,0
2.820640e-05,0,0
2.820680e-05,-0.2,0
2.820720e-05,0,-2
2.820760e-05,0,-2
2.820800e-05,0,-2
2.820840e-05,0,0
2.820880e-05,0,-2
2.820920e-05,0,-2
2.820960e-05,0,0
2.821000e-05,0,-2
2.821040e-05,-0.2,0
2.821080e-05,-0.2,-2
2.821120e-05,0,0
2.821160e-05,0,-2
2.821200e-05,-0.2,-2
2.821240e-05,0,-2
2.821280e-05,-0.2,0
2.821320e-05,0,-2
2.821360e-05,0,-2
2.821400e-05,0,0
2.821440e-05,0,-2
2.821480e-05,0,-2
2.821520e-05,0,-2
2.821560e-05,0,-2
2.821600e-05,0,-2
2.821640e-05,0,-2
2.821680e-05,0,0
2.821720e-05,0,-2
2.821760e-05,0,0
2.821800e-05,0,0
2.821840e-05,0,0
2.821880e-05,0,-2
2.821920e-05,0,0
2.821960e-05,0,0
2.822000e-05,0,-2
2.822040e-05,0,-2
2.822080e-05,0,-2
2.822120e-05,0,0
2.822160e-05,0,0
2.822200e-05,0,-2
2.822240e-05,-0.2,-2
2.822280e-05,0,-2
2.822320e-05,0,-2
2.822360e-05,0,0
2.822400e-05,0,0
2.822440e-05,0,0
2.822480e-05,0,-2
2.822520e-05,0,0
2.822560e-05,0,-2
2.822600e-05,0,-2
2.822640e-05,0,-2
2.822680e-05,0,-2
2.822720e-05,0,0
2.822760e-05,0,0
2.822800e-05,0,0
2.822840e-05,0,-2
2.822880e-05,0,-2
2.822920e-05,0,-2
2.822960e-05,0,-2
2.823000e-05,0,0
2.823040e-05,-0.2,0
2.823080e-05,0,-2
2.823120e-05,0,-2
2.823160e-05,0,-2
2.823200e-05,0,-2
2.823240e-05,0,-2
2.823280e-05,0,0
2.823320e-05,-0.2,0
2.823360e-05,0,-2
2.823400e-05,0,-2
2.823440e-05,0,0
2.823480e-05,0,0
2.823520e-05,0,0
2.823560e-05,0,-2
2.823600e-05,0.2,-2
2.823640e-05,-0.2,-2
2.823680e-05,0,0
2.823720e-05,0,0
2.823760e-05,0,-2
2.823800e-05,0,-2
2.823840e-05,0,0
2.823880e-05,0,-2
2.823920e-05,0,-4
2.823960e-05,0,0
2.824000e-05,-0.2,0
2.824040e-05,0,-2
2.824080e-05,0,-2
2.824120e-05,-0.2,-2
2.824160e-05,-0.2,0
2.824200e-05,0,0
2.824240e-05,0,-2
2.824280e-05,0,0
2.824320e-05,0,-2
2.824360e-05,0,0
2.824400e-05,0,0
2.824440e-05,0,-2
2.824480e-05,0,-2
2.824520e-05,-0.2,0
2.824560e-05,0,0
2.824600e-05,0,0
2.824640e-05,0,-2
2.824680e-05,0,-2
2.824720e-05,0,-2
2.824760e-05,0,-2
2.824800e-05,0,-2
2.824840e-05,0,-2
2.824880e-05,0,0
2.824920e-05,0,-2
2.824960e-05,0,-2
2.825000e-05,0,-2
2.825040e-05,0,-2
2.825080e-05,0,0
2.825120e-05,0,0
2.825160e-05,0,-2
2.825200e-05,0,-2
2.825240e-05,0,-2
2.825280e-05,0.2,-2
2.825320e-05,0.2,-2
2.825360e-05,0,0
2.825400e-05,0,0
2.825440e-05,0,-2
2.825480e-05,0,-2
2.825520e-05,-0.2,0
2.825560e-05,0,0
2.825600e-05,0,0
2.825640e-05,0,-2
2.825680e-05,-0.2,0
2.825720e-05,0,0
2.825760e-05,0,-4
2.825800e-05,0,0
2.825840e-05,0,-2
2.825880e-05,0,-2
2.825920e-05,0,0
2.825960e-05,0.2,-2
2.826000e-05,0,0
2.826040e-05,0,0
2.826080e-05,0,-2
2.826120e-05,0,-2
2.826160e-05,0,-2
2.826200e-05,0,-2
2.826240e-05,0,-2
2.826280e-05,0,-2
2.826320e-05,0,-2
2.826360e-05,0,0
2.826400e-05,0,-2
2.826440e-05,-0.2,-2
2.826480e-05,0,0
2.826520e-05,0,0
2.826560e-05,0,-2
2.826600e-05,0,-2
2.826640e-05,0,0
2.826680e-05,0,-2
2.826720e-05,0,0
2.826760e-05,0,-2
2.826800e-05,0,0
2.826840e-05,0,-2
2.826880e-05,0,0
2.826920e-05,0,-2
2.826960e-05,0,0
2.827000e-05,0,0
2.827040e-05,-0.2,0
2.827080e-05,0,-2
2.827120e-05,0,-2
2.827160e-05,0,-2
2.827200e-05,0,-2
2.827240e-05,0,-2
2.827280e-05,0,0
2.827320e-05,0,0
2.827360e-05,0,-2
2.827400e-05,0,-2
2.827440e-05,0,-2
2.827480e-05,0,0
2.827520e-05,0,-2
2.827560e-05,0,0
2.827600e-05,0,-2
2.827640e-05,0,-2
2.827680e-05,0,0
2.827720e-05,0,0
2.827760e-05,0,0
2.827800e-05,0,-2
2.827840e-05,0,-2
2.827880e-05,-0.2,0
2.827920e-05,-0.2,0
2.827960e-05,-0.2,0
2.828000e-05,0,0
2.828040e-05,0.2,0
2.828080e-05,0,0
2.828120e-05,0,-2
2.828160e-05,0,0
2.828200e-05,0,-2
2.828240e-05,0,0
2.828280e-05,0,0
2.828320e-05,0,0
2.828360e-05,0,0
2.828400e-05,0,0
2.828440e-05,0,0
2.828480e-05,0,-2
2.828520e-05,0,0
2.828560e-05,0,-2
2.828600e-05,0,0
2.828640e-05,0,-2
2.828680e-05,0,-2
2.828720e-05,0,0
2.828760e-05,0,-2
2.828800e-05,0,-2
2.828840e-05,0,0
2.828880e-05,0,0
2.828920e-05,-0.2,-4
2.828960e-05,0,-2
2.829000e-05,0.2,0
2.829040e-05,0,-2
2.829080e-05,0,-2
2.829120e-05,0.2,0
2.829160e-05,0,0
2.829200e-05,0,0
2.829240e-05,0,0
2.829280e-05,0,-2
2.829320e-05,0,-2
2.829360e-05,0,0
2.829400e-05,0,0
2.829440e-05,0,-2
2.829480e-05,0,-2
2.829520e-05,0,-2
2.829560e-05,0,0
2.829600e-05,-0.2,0
2.829640e-05,-0.2,-2
2.829680e-05,0,0
2.829720e-05,0,0
2.829760e-05,0,0
2.829800e-05,0,0
2.829840e-05,-0.2,-2
2.829880e-05,0,-2
2.829920e-05,0,0
2.829960e-05,0,-2
2.830000e-05,0,-2
2.830040e-05,0,0
2.830080e-05,0,0
2.830120e-05,-0.2,-2
2.830160e-05,0,0
2.830200e-05,0,-2
2.830240e-05,0,-2
2.830280e-05,0,0
2.830320e-05,0,-2
2.830360e-05,0,-2
2.830400e-05,0,0
2.830440e-05,0,-2
2.830480e-05,0,-2
2.830520e-05,0,0
2.830560e-05,0,0
2.830600e-05,-0.2,0
2.830640e-05,0,0
2.830680e-05,0,0
2.830720e-05,0,0
2.830760e-05,0,0
2.830800e-05,0,0
2.830840e-05,-0.2,-2
2.830880e-05,0,0
2.830920e-05,0,0
2.830960e-05,0,0
2.831000e-05,0,0
2.831040e-05,0,-2
2.831080e-05,0,-2
2.831120e-05,0,0
2.831160e-05,0,0
2.831200e-05,0,0
2.831240e-05,0,0
2.831280e-05,0,0
2.831320e-05,0,-2
2.831360e-05,0,0
2.831400e-05,0,0
2.831440e-05,0,-2
2.831480e-05,0,-2
2.831520e-05,0,-2
2.831560e-05,0,0
2.831600e-05,0,0
2.831640e-05,-0.2,0
2.831680e-05,0,-2
2.831720e-05,0,0
2.831760e-05,0,-2
2.831800e-05,0,-2
2.831840e-05,0,-2
2.831880e-05,0,-2
2.831920e-05,0,0
2.831960e-05,0,0
2.832000e-05,0,-2
2.832040e-05,0,-2
2.832080e-05,0,0
2.832120e-05,0,-2
2.832160e-05,0,0
2.832200e-05,0,-2
2.832240e-05,0,0
2.832280e-05,0,0
2.832320e-05,0,2
2.832360e-05,0,0
2.832400e-05,0,-2
2.832440e-05,-0.2,-2
2.832480e-05,-0.2,0
2.832520e-05,0,-2
2.832560e-05,0,-2
2.832600e-05,0,-2
2.832640e-05,-0.2,0
2.832680e-05,0,0
2.832720e-05,0,0
2.832760e-05,0,-2
2.832800e-05,0,-2
2.832840e-05,0,-2
2.832880e-05,0,-2
2.832920e-05,0,-2
2.832960e-05,0,-2
2.833000e-05,0,0
2.833040e-05,0,-2
2.833080e-05,0,-2
2.833120e-05,0,-2
2.833160e-05,-0.2,0
2.833200e-05,-0.2,-2
2.833240e-05,-0.2,0
2.833280e-05,0,-2
2.833320e-05,0,-2
2.833360e-05,0,0
2.833400e-05,0.2,-2
2.833440e-05,0.2,0
2.833480e-05,0,0
2.833520e-05,0,0
2.833560e-05,0,0
2.833600e-05,0,-2
2.833640e-05,0,-2
2.833680e-05,0,0
2.833720e-05,0,-2
2.833760e-05,0,0
2.833800e-05,0,0
2.833840e-05,0,-2
2.833880e-05,0,-2
2.833920e-05,0,0
2.833960e-05,-0.2,-2
2.834000e-05,0,0
2.834040e-05,0,-2
2.834080e-05,0,-2
2.834120e-05,0,-4
2.834160e-05,0,0
2.834200e-05,0,0
2.834240e-05,-0.2,0
2.834280e-05,0,0
2.834320e-05,0,0
2.834360e-05,0,0
2.834400e-05,0,0
2.834440e-05,0,0
2.834480e-05,0,0
2.834520e-05,-0.2,-2
2.834560e-05,0,0
2.834600e-05,0,-2
2.834640e-05,0,-2
2.834680e-05,0,0
2.834720e-05,0,0
2.834760e-05,0,0
2.834800e-05,0,-2
2.834840e-05,0,0
2.834880e-05,-0.2,0
2.834920e-05,0,0
2.834960e-05,0,0
2.835000e-05,0,0
2.835040e-05,0,-2
2.835080e-05,0,0
2.835120e-05,0,0
2.835160e-05,0,-2
2.835200e-05,0.2,0
2.835240e-05,0,-2
2.835280e-05,0,0
2.835320e-05,0,0
2.835360e-05,0,0
2.835400e-05,0,-2
2.835440e-05,0,-2
2.835480e-05,0,0
2.835520e-05,0,0
2.835560e-05,0,0
2.835600e-05,-0.2,-2
2.835640e-05,0,-2
2.835680e-05,0,0
2.835720e-05,0,-2
2.835760e-05,0,0
2.835800e-05,0,-2
2.835840e-05,0,-2
2.835880e-05,0,-2
2.835920e-05,-0.2,0
2.835960e-05,0,0
2.836000e-05,0,-2
2.836040e-05,0,0
2.836080e-05,0,0
2.836120e-05,-0.2,0
2.836160e-05,-0.2,-2
2.836200e-05,0,-2
2.836240e-05,0,0
2.836280e-05,0,-2
2.836320e-05,0,0
2.836360e-05,0,-2
2.836400e-05,0,-2
2.836440e-05,0,-2
2.836480e-05,0,-2
2.836520e-05,0,0
2.836560e-05,0,0
2.836600e-05,0,0
2.836640e-05,0,0
2.836680e-05,0,0
2.836720e-05,0,0
2.836760e-05,0,-2
2.836800e-05,0,-2
2.836840e-05,0,0
2.836880e-05,0,0
2.836920e-05,0,0
2.836960e-05,0,-2
2.837000e-05,0,0
2.837040e-05,0,0
2.837080e-05,0,-2
2.837120e-05,0,-2
2.837160e-05,0,0
2.837200e-05,0,-2
2.837240e-05,0,-2
2.837280e-05,0,0
2.837320e-05,0,-2
2.837360e-05,0,-2
2.837400e-05,0,0
2.837440e-05,0,-2
2.837480e-05,0,0
2.837520e-05,-0.2,-2
2.837560e-05,0,-2
2.837600e-05,0,0
2.837640e-05,0,0
2.837680e-05,0,-2
2.837720e-05,0,0
2.837760e-05,0,0
2.837800e-05,0,0
2.837840e-05,0,-2
2.837880e-05,0,-2
2.837920e-05,0,0
2.837960e-05,0,0
2.838000e-05,0,0
2.838040e-05,0,0
2.838080e-05,0,0
2.838120e-05,0,-2
2.838160e-05,0,-2
2.838200e-05,0.2,0
2.838240e-05,0,0
2.838280e-05,0,0
2.838320e-05,0,0
2.838360e-05,0,-2
2.838400e-05,0,-2
2.838440e-05,0,-2
2.838480e-05,0,-2
2.838520e-05,0,0
2.838560e-05,0,0
2.838600e-05,-0.2,0
2.838640e-05,-0.2,0
2.838680e-05,0,0
2.838720e-05,0,0
2.838760e-05,0,-2
2.838800e-05,0,-2
2.838840e-05,0,-2
2.838880e-05,0.2,0
2.838920e-05,0,0
2.838960e-05,0,0
2.839000e-05,0,0
2.839040e-05,0,0
2.839080e-05,0,0
2.839120e-05,0,0
2.839160e-05,-0.2,-2
2.839200e-05,0,0
2.839240e-05,0,0
2.839280e-05,0,0
2.839320e-05,0,-2
2.839360e-05,0.2,-2
2.839400e-05,0,-2
2.839440e-05,0.2,-2
2.839480e-05,0,-2
2.839520e-05,0,0
2.839560e-05,0,0
2.839600e-05,0,0
2.839640e-05,0,0
2.839680e-05,0,-2
2.839720e-05,0,-2
2.839760e-05,0,0
2.839800e-05,0,0
2.839840e-05,0,0
2.839880e-05,0,-2
2.839920e-05,0,-2
2.839960e-05,0,-2
2.840000e-05,0,-2
2.840040e-05,-0.2,0
2.840080e-05,-0.2,0
2.840120e-05,0,0
2.840160e-05,0,0
2.840200e-05,-0.2,-2
2.840240e-05,0,0
2.840280e-05,0,0
2.840320e-05,0,-2
2.840360e-05,0,-2
2.840400e-05,0,0
2.840440e-05,0,-2
2.840480e-05,0,-2
2.840520e-05,0,-2
2.840560e-05,0,-2
2.840600e-05,0,-2
2.840640e-05,0,0
2.840680e-05,0,0
2.840720e-05,0,0
2.840760e-05,0,0
2.840800e-05,0,-2
2.840840e-05,0,-2
2.840880e-05,0,-2
2.840920e-05,0,0
2.840960e-05,0,-2
2.841000e-05,0,0
2.841040e-05,0,-2
2.841080e-05,0,-2
2.841120e-05,0,0
2.841160e-05,0,0
2.841200e-05,-0.2,0
2.841240e-05,0,-2
2.841280e-05,0.2,0
2.841320e-05,0.2,0
2.841360e-05,0,0
2.841400e-05,0,-2
2.841440e-05,-0.2,-2
2.841480e-05,0,-2
2.841520e-05,0,0
2.841560e-05,0,0
2.841600e-05,0,0
2.841640e-05,0,0
2.841680e-05,-0.2,-2
2.841720e-05,0,-2
2.841760e-05,-0.2,0
2.841800e-05,0,0
2.841840e-05,0,0
2.841880e-05,0,-2
2.841920e-05,0,-2
2.841960e-05,0,0
2.842000e-05,0,0
2.842040e-05,0,0
2.842080e-05,0,-2
2.842120e-05,0,0
2.842160e-05,0,0
2.842200e-05,0,-2
2.842240e-05,0,-2
2.842280e-05,-0.2,-4
2.842320e-05,0,0
2.842360e-05,0,0
2.842400e-05,0,-2
2.842440e-05,0,-2
2.842480e-05,0,0
2.842520e-05,0,0
2.842560e-05,-0.2,-2
2.842600e-05,0,-2
2.842640e-05,0.2,-2
2.842680e-05,0,-2
2.842720e-05,0,-2
2.842760e-05,0,-2
2.842800e-05,0,0
2.842840e-05,0,-2
2.842880e-05,0,0
2.842920e-05,0,-2
2.842960e-05,0,-2
2.843000e-05,0,-2
2.843040e-05,0,-2
2.843080e-05,0,0
2.843120e-05,0,0
2.843160e-05,0,0
2.843200e-05,0,0
2.843240e-05,-0.2,0
2.843280e-05,0,0
2.843320e-05,0,0
2.843360e-05,0,-2
2.843400e-05,0,0
2.843440e-05,0,-2
2.843480e-05,0,0
2.843520e-05,0,-2
2.843560e-05,0,-2
2.843600e-05,0,-2
2.843640e-05,0,0
2.843680e-05,0,-2
2.843720e-05,0,-2
2.843760e-05,0,0
2.843800e-05,0,-2
2.843840e-05,0,0
2.843880e-05,0,0
2.843920e-05,-0.2,0
2.843960e-05,-0.2,-2
2.844000e-05,0,-2
2.844040e-05,0,-2
2.844080e-05,0,-2
2.844120e-05,0,0
2.844160e-05,0,-2
2.844200e-05,0,0
2.844240e-05,0,-2
2.844280e-05,0,0
2.844320e-05,0.2,0
2.844360e-05,0,0
2.844400e-05,-0.2,0
2.844440e-05,0,-2
2.844480e-05,-0.2,-2
2.844520e-05,0,-2
2.844560e-05,0,-2
2.844600e-05,0,-2
2.844640e-05,0,0
2.844680e-05,0,-2
2.844720e-05,0,0
2.844760e-05,0,0
2.844800e-05,0,0
2.844840e-05,0,-2
2.844880e-05,0,0
2.844920e-05,0,0
2.844960e-05,0,-2
2.845000e-05,0,0
2.845040e-05,0,-2
2.845080e-05,0,-2
2.845120e-05,0,-2
2.845160e-05,0,-2
2.845200e-05,0,-2
2.845240e-05,-0.2,2
2.845280e-05,0,0
2.845320e-05,0,-2
2.845360e-05,0,0
2.845400e-05,0,-2
2.845440e-05,0,0
2.845480e-05,-0.2,0
2.845520e-05,0,-2
2.845560e-05,0,0
2.845600e-05,0,0
2.845640e-05,0,0
2.845680e-05,0,-2
2.845720e-05,0,-2
2.845760e-05,0,-2
2.845800e-05,0,0
2.845840e-05,0,-2
2.845880e-05,0,0
2.845920e-05,0,0
2.845960e-05,0,-2
2.846000e-05,0,0
2.846040e-05,0,-2
2.846080e-05,0,0
2.846120e-05,0,-2
2.846160e-05,0,-2
2.846200e-05,0,-2
2.846240e-05,0,0
2.846280e-05,0,0
2.846320e-05,0,0
2.846360e-05,0,0
2.846400e-05,0,0
2.846440e-05,0.2,0
2.846480e-05,0,0
2.846520e-05,0,0
2.846560e-05,-0.2,-2
2.846600e-05,-0.2,-2
2.846640e-05,0,-2
2.846680e-05,0,-2
2.846720e-05,0,0
2.846760e-05,0,0
2.846800e-05,0,0
2.846840e-05,0,0
2.846880e-05,0,-2
2.846920e-05,0,0
2.846960e-05,0,0
2.847000e-05,0,0
2.847040e-05,0,0
2.847080e-05,0,-2
2.847120e-05,-0.2,-2
2.847160e-05,0,0
2.847200e-05,0,-2
2.847240e-05,0,0
2.847280e-05,0,-2
2.847320e-05,0,0
2.847360e-05,0,0
2.847400e-05,0,0
2.847440e-05,0,0
2.847480e-05,0.2,0
2.847520e-05,0,0
2.847560e-05,-0.2,0
2.847600e-05,0,0
2.847640e-05,0,0
2.847680e-05,0,0
2.847720e-05,0,0
2.847760e-05,0,-2
2.847800e-05,0,-2
2.847840e-05,0,0
2.847880e-05,0,-2
2.847920e-05,0,-2
2.847960e-05,0.2,0
2.848000e-05,0,0
2.848040e-05,0,-2
2.848080e-05,-0.2,0
2.848120e-05,0,-2
2.848160e-05,0.2,0
2.848200e-05,0,-2
2.848240e-05,0,-2
2.848280e-05,0,-2
2.848320e-05,0,0
2.848360e-05,0,-2
2.848400e-05,0.2,-2
2.848440e-05,0,0
2.848480e-05,0,-2
2.848520e-05,0,-2
2.848560e-05,0,-2
2.848600e-05,0,0
2.848640e-05,0,0
2.848680e-05,0,0
2.848720e-05,-0.2,0
2.848760e-05,0,-2
2.848800e-05,0,-2
2.848840e-05,0,0
2.848880e-05,0,-2
2.848920e-05,0,-2
2.848960e-05,0,0
2.849000e-05,0.2,-2
2.849040e-05,0.2,-2
2.849080e-05,0,0
2.849120e-05,0,-2
2.849160e-05,0,0
2.849200e-05,0,-2
2.849240e-05,0,-2
2.849280e-05,0,0
2.849320e-05,0,0
2.849360e-05,0,-2
2.849400e-05,0,-2
2.849440e-05,0,-2
2.849480e-05,0,0
2.849520e-05,0,-2
2.849560e-05,0,0
2.849600e-05,0,-2
2.849640e-05,0,0
2.849680e-05,0,0
2.849720e-05,0,-2
2.849760e-05,0,-2
2.849800e-05,0,2
2.849840e-05,0,-2
2.849880e-05,0,0
2.849920e-05,0,0
2.849960e-05,0,0
